placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,sunday,monday,tuesday,wednesday,thursday,friday,saturday,currentStatus,imgUrl,isClaimed,latitude,longitude,query,timestamp
https://www.google.com/maps/place/ATM+NLB+Bank+at+Ramstore+Market/data=!4m7!3m6!1s0x13543e23aed136ad:0x3b956fbe7686a526!8m2!3d41.9842153!4d21.483825!16s%2Fg%2F11c37_gnpv!19sChIJrTbRriM-VBMRJqWGdr5vlTs,ATM NLB Bank at Ramstore Market,,,ATM,,"Skopje 1000, North Macedonia","XFMM+MG Skopje, North Macedonia",http://www.nlb.mk/,+389 215600,8a.m.–10p.m.,8a.m.–10p.m.,8a.m.–10p.m.,8a.m.–10p.m.,8a.m.–10p.m.,8a.m.–10p.m.,8a.m.–10p.m.,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kJEdF4_b_hQyAb3xq7upCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=97.19026&pitch=0&thumbfov=100,true,41.984187499999976,21.483812499999985,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:01:26.864Z
"https://www.google.com/maps/place/NLB+Banka+ATM/@41.436439,22.0111832,17z/data=!3m1!4b1!4m6!3m5!1s0x1356652bf2b2c42f:0xfa5c1aa9b3bd1b29!8m2!3d41.436439!4d22.0111832!16s%2Fg%2F11gxwr5gjc",NLB Banka ATM,,,ATM,,"Ilindenska 81, Kavadarci 1430, North Macedonia","C2P6+HF Kavadarci, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,,true,41.4364375,22.01118749999999,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:01:33.509Z
"https://www.google.com/maps/place/NLB+Banka+%D0%90%D0%A2%D0%9C/@42.0008107,21.3292467,17z/data=!3m1!4b1!4m6!3m5!1s0x1354122ec0000001:0x35e626a5a216b2a4!8m2!3d42.0009261!4d21.3293892!16s%2Fg%2F11gf5_r859",NLB Banka АТМ,3.3,,ATM,,"Saraj bb, Skopje 1000, North Macedonia","282H+8M Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,,true,42.00081250000001,21.329187500000003,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:01:39.544Z
https://www.google.com/maps/place/NLB+Tutunska+Banka/data=!4m7!3m6!1s0x135415136367d0e7:0x2fb839e83a19e1ee!8m2!3d42.0210372!4d21.4493921!16s%2Fg%2F11ddwthxb0!19sChIJ59BnYxMVVBMR7uEZOug5uC8,NLB Tutunska Banka,3.0,,Bank,,"2CCX+CQ6, Ferid Bajram, Skopje 1000, North Macedonia",,,,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=E2gflgywfFO7HfKIZNlCSg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=228.16095&pitch=0&thumbfov=100,false,,,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:01:42.502Z
https://www.google.com/maps/place/NLB+Banka+ATM/data=!4m7!3m6!1s0x13543e29858b087d:0xce5fab51848befa2!8m2!3d41.9961771!4d21.4778917!16s%2Fg%2F11d_pt_mjw!19sChIJfQiLhSk-VBMRou-LhFGrX84,NLB Banka ATM,,,ATM,,"Pero Nakov b.b., Super Tineks Godel Klanica, Skopje 1000, North Macedonia","XFWH+F5 Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PwXUsvdqS4PBk-YsAM5RYA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=173.92937&pitch=0&thumbfov=100,true,41.99618749999998,21.47793749999998,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:01:46.528Z
"https://www.google.com/maps/place/NLB+Banka+ATM/@41.4846752,22.0901778,17z/data=!3m1!4b1!4m6!3m5!1s0x1356704bb47d41f9:0x17773094afa039d8!8m2!3d41.4846878!4d22.0901661!16s%2Fg%2F11gf5_khnm",NLB Banka ATM,5.0,,ATM,,"Marshal Tito bb, Negotino 1440, North Macedonia","F3MR+V3 Negotino, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,,true,41.48468749999999,22.0901875,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:01:53.402Z
https://www.google.com/maps/place/NLB+Banka+%D0%90%D0%A2%D0%9C/data=!4m7!3m6!1s0x135415cd40f3ae01:0xffee1ebc2aef4286!8m2!3d41.983756!4d21.4288432!16s%2Fg%2F11hbc1dc5_!19sChIJAa7zQM0VVBMRhkLvKrwe7v8,NLB Banka АТМ,3.0,,ATM,,"Ul.Vostanicka b.b., Reptil crnice, Skopje 1000, North Macedonia","XCMH+GG Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Vvs4uIRcHjYsnajYNMhuMg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=173.38736&pitch=0&thumbfov=100,true,41.983749999999986,21.428750000000008,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:01:58.345Z
https://www.google.com/maps/place/NLB+Banka+ATM/data=!4m7!3m6!1s0x135415929e32bd0f:0x649ada33c32e0f5e!8m2!3d41.9867721!4d21.4633109!16s%2Fg%2F11hbc12hx2!19sChIJD70ynpIVVBMRXg8uwzPammQ,NLB Banka ATM,,,ATM,,"Jane Sandanski 26/9, NLB TB, Ekspozitura Aerodrom, 1000, North Macedonia","XFP7+P8 Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BFVI3Kqo_Rh250nOA_ZzmA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=262.1999&pitch=0&thumbfov=100,true,41.98681249999997,21.463312499999986,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:02:02.485Z
https://www.google.com/maps/place/NLB+Banka+ATM/data=!4m7!3m6!1s0x135415828e2094ef:0xa5804cd9f0776936!8m2!3d42.0031145!4d21.4648139!16s%2Fg%2F11hbc1fcg7!19sChIJ75QgjoIVVBMRNml38NlMgKU,NLB Banka ATM,,,ATM,,"Jani Lukrovski 5, Avtokomanda, EL-DE market, Skopje 1000, North Macedonia","2F37+6W Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://lh5.googleusercontent.com/p/AF1QipMZVwxwJ_tUYLVzXjXf3OACYYQMqPOa2cR4bOiQ=w408-h364-k-no,true,42.003062499999984,21.46481249999998,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:02:06.775Z
"https://www.google.com/maps/place/NLB+Banka-ATM+Cash-In/@41.437979,22.6375215,17z/data=!3m1!4b1!4m6!3m5!1s0x14a9fe1186d29e15:0xe94806f4c6054771!8m2!3d41.437979!4d22.6375215!16s%2Fg%2F11c1qdr9lp",NLB Banka-ATM Cash-In,4.0,,ATM,,"CJQQ+52R, Strumica, North Macedonia",,http://www.nlb.mk/,+389 34 334 475,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,,false,,,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:02:12.278Z
https://www.google.com/maps/place/NLB+Banka+%D0%90%D0%A2%D0%9C/data=!4m7!3m6!1s0x1354144109d06667:0x2e65d02810ace76b!8m2!3d41.999617!4d21.406759!16s%2Fg%2F11gf5_82lm!19sChIJZ2bQCUEUVBMRa-esECjQZS4,NLB Banka АТМ,,,ATM,,"Drezdenska br. 52 Gradezen Institut na, Macedonia, Skopje 1000, North Macedonia","XCX4+RP Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OeFeQHwemY-Gru4LbGZH0A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=320.96524&pitch=0&thumbfov=100,true,41.99956250000001,21.406812499999987,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:02:16.848Z
"https://www.google.com/maps/place/NLB+Banka+%D0%90%D0%A2%D0%9C/@41.4853796,22.0907086,17z/data=!3m1!4b1!4m6!3m5!1s0x135671ab69ba07b9:0xee2982f318e44688!8m2!3d41.4853827!4d22.0906977!16s%2Fg%2F11f3jthhzk",NLB Banka АТМ,,,ATM,,"Marshal Tito br.1, Negotino 1440, North Macedonia","F3PR+57 Negotino, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,,true,41.485437499999975,22.090687500000016,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:02:23.180Z
https://www.google.com/maps/place/NLB+Banka+%D0%90%D0%A2%D0%9C/data=!4m7!3m6!1s0x135415b4b32703b3:0x484f59b030ec44f2!8m2!3d41.9963885!4d21.4276489!16s%2Fg%2F11f3jsx9jx!19sChIJswMns7QVVBMR8kTsMLBZT0g,NLB Banka АТМ,3.0,,ATM,,"Vasil Glavinov 3/5 NLB TB, Ekspozitura Centar, Skopje 1000, North Macedonia","XCWH+H3 Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EHg0MVcoiaQQ4ovACLjfrA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=247.67096&pitch=0&thumbfov=100,true,41.99643749999997,21.427687500000005,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:02:27.975Z
https://www.google.com/maps/place/NLB+Banka+%D0%90%D0%A2%D0%9C/data=!4m7!3m6!1s0x135415b6b9a855df:0xcde2e2ada2b0a996!8m2!3d41.9952314!4d21.4351416!16s%2Fg%2F11f3jtn6fm!19sChIJ31WoubYVVBMRlqmwoq3i4s0,NLB Banka АТМ,,,ATM,,"Kej 13 Noemvri br. 3 NLB TB, Ekspozitura GTC, Bankomat 2, Skopje 1000, North Macedonia","XCWP+33 Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://lh5.googleusercontent.com/p/AF1QipN5v8GBRtL0kNnFXqP9jtsbk29c38OxzwxhkYjc=w408-h248-k-no,true,41.99518749999997,21.435187499999998,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:02:32.112Z
https://www.google.com/maps/place/NLB+Banka/data=!4m7!3m6!1s0x13549efaaa1b83bd:0x82209ed0c4e44d9a!8m2!3d42.65792!4d21.1531978!16s%2Fg%2F11hcw7mx0p!19sChIJvYMbqvqeVBMRmk3kxNCeIII,NLB Banka,2.7,,Bank,,"Ukshin Hoti, Prishtina",M553+57 Pristina,https://www.nlb-kos.com/,+383 38 744 100,Closed,8a.m.–4p.m.,8a.m.–4p.m.,8a.m.–4p.m.,8a.m.–4p.m.,8a.m.–4p.m.,Closed,Closed today,https://lh5.googleusercontent.com/p/AF1QipM8Dup_flbfOQilktNtBZyKiiRBqCByUrlLq4PH=w408-h725-k-no,true,42.65793749999999,21.153187500000016,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:02:36.132Z
https://www.google.com/maps/place/NLB+Banka/data=!4m7!3m6!1s0x1356ebe866c6e627:0x9ebb9125f8299ff4!8m2!3d41.3505247!4d21.5493755!16s%2Fg%2F11gf5j_r7t!19sChIJJ-bGZujrVhMR9J8p-CWRu54,NLB Banka,4.0,,Bank,,"Marksova 44, Prilep 7500, North Macedonia","9G2X+6Q Prilep, North Macedonia",http://www.nlb.mk/,+389 48 400 571,Closed,8a.m.–4p.m.,8a.m.–4p.m.,8a.m.–4p.m.,8a.m.–4p.m.,8a.m.–4p.m.,Closed,Closed today,https://lh5.googleusercontent.com/p/AF1QipPaFfLT1olpzqiEmQT7eXCSDU3lgmb-rg5pocXn=w428-h240-k-no,true,41.35056249999998,21.549437500000025,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:02:41.512Z
https://www.google.com/maps/place/NLB+Banka/data=!4m7!3m6!1s0x1356ebe5a29a8533:0xe28c64cf2008754f!8m2!3d41.3467076!4d21.5549999!16s%2Fg%2F11f3j7ssgh!19sChIJM4WaouXrVhMRT3UIIM9kjOI,NLB Banka,5.0,,Bank,,"Goce Delchev bb, Prilep 7500, North Macedonia","8HW3+MX Prilep, North Macedonia",http://www.nlb.mk/,+389 48 400 283,Closed,8a.m.–4p.m.,8a.m.–4p.m.,8a.m.–4p.m.,8a.m.–4p.m.,8a.m.–4p.m.,Closed,Closed today,https://lh5.googleusercontent.com/p/AF1QipNslaWCvtFMjd1R-JnC6o1QTgGVgUpSnZfvJL2y=w408-h306-k-no,true,41.34668749999999,21.55493750000001,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:02:45.783Z
https://www.google.com/maps/place/NLB+Banka+%D0%90%D0%A2%D0%9C/data=!4m7!3m6!1s0x135415e711dd63c9:0x3aebf63b5e955ba9!8m2!3d41.9748302!4d21.4533484!16s%2Fg%2F11f3jsq62l!19sChIJyWPdEecVVBMRqVuVXjv26zo,NLB Banka АТМ,,,ATM,,"Prvomajska Tineks, Skopje 1000, North Macedonia","XFF3+W8 Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3xWU7u9qeV2GdJHjlFbKTA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=213.44078&pitch=0&thumbfov=100,true,41.9748125,21.453312499999996,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:02:50.235Z
https://www.google.com/maps/place/NLB+Banka+%D0%90%D0%A2%D0%9C/data=!4m7!3m6!1s0x14a9ff4a67fa9cad:0x1fcc29c966c21dcd!8m2!3d41.4377343!4d22.6374835!16s%2Fg%2F11fhynblzv!19sChIJrZz6Z0r_qRQRzR3CZskpzB8,NLB Banka АТМ,,,ATM,,"Blagoj Jankov Mucheto 4, Strumica 2400, North Macedonia","CJQP+3X Strumica, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hhs_R2Tbo7E8j62CI6LA7Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=17.669617&pitch=0&thumbfov=100,true,41.437687499999996,22.63743749999999,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:02:55.028Z
https://www.google.com/maps/place/NLB+Banka+ATM/data=!4m7!3m6!1s0x135415cf5b21ab3b:0x8657b242a675ea9e!8m2!3d41.9847989!4d21.4389762!16s%2Fg%2F11hbbll545!19sChIJO6shW88VVBMRnup1pkKyV4Y,NLB Banka ATM,4.3,,ATM,,"Sava Kovacevik br.1 NLB TB, Ekspozitura, Skopje 1000, North Macedonia","XCMQ+WH Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DKxyV9zKJU1uHbH7Duyzig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=354.03366&pitch=0&thumbfov=100,true,41.98481249999999,21.438937499999994,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:02:59.017Z
https://www.google.com/maps/place/NLB+Banka+%D0%90%D0%A2%D0%9C/data=!4m7!3m6!1s0x135415c8fbd5cce1:0xec524b6fb0e0d2ae!8m2!3d41.9880845!4d21.4375652!16s%2Fg%2F11dybcgnxd!19sChIJ4czV-8gVVBMRrtLgsG9LUuw,NLB Banka АТМ,1.0,,ATM,,"11 Oktomvri br.125 Tutunski Kombinat Skopje, Skopje 1000, North Macedonia","XCQQ+62 Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mcUsrULugu03wIrYKWQdQQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=67.23058&pitch=0&thumbfov=100,true,41.98806249999997,21.4375625,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:03:04.931Z
https://www.google.com/maps/place/NLB+Banka+%D0%90%D0%A2%D0%9C/data=!4m7!3m6!1s0x13543dea69be20f9:0x6ddf046c00a13883!8m2!3d41.9439841!4d21.4977527!16s%2Fg%2F11hbc133kf!19sChIJ-SC-aeo9VBMRgzihAGwE320,NLB Banka АТМ,,,ATM,,"bul. Prvomajska br. 127, Lukoil Dracevo, Skopje 1000, North Macedonia","WFVX+H4 Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://lh5.googleusercontent.com/p/AF1QipMKN9HLMQUzks6KXMH14wIk4zH8oZAJOPmOcao7=w408-h544-k-no,true,41.94393749999999,21.497812499999995,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:03:09.491Z
https://www.google.com/maps/place/NLB+Banka+ATM/data=!4m7!3m6!1s0x135415336a553f5f:0x3d91706707a5b51e!8m2!3d41.9899608!4d21.435366!16s%2Fg%2F11h271x3d2!19sChIJXz9VajMVVBMRHrWlB2dwkT0,NLB Banka ATM,,,ATM,,"Salon za mebel Stol, 11th October St. 34, Skopje 1000, North Macedonia","XCQP+X4 Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=l1iLjVp_e0yfOE7wEhMl3w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=222.01414&pitch=0&thumbfov=100,true,41.98993749999998,21.435312499999995,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:03:13.824Z
https://www.google.com/maps/place/NLB+Banka+ATM/data=!4m7!3m6!1s0x135415b58bdf2327:0x8e067f464f70da5c!8m2!3d41.9918191!4d21.4316966!16s%2Fg%2F11gf5_17h1!19sChIJJyPfi7UVVBMRXNpwT0Z_Bo4,NLB Banka ATM,,,ATM,,"Gradski Zid, 48, Skopje 1000, North Macedonia","XCRJ+PM Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fDoguJT8alfScOweHSwU7w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=203.11642&pitch=0&thumbfov=100,true,41.991812499999966,21.431687499999995,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:03:17.721Z
https://www.google.com/maps/place/NLB+Banka+ATM/data=!4m7!3m6!1s0x13542bcd72a399c9:0x468842c5b778f740!8m2!3d41.7171581!4d21.7748059!16s%2Fg%2F11hbc1gmgw!19sChIJyZmjcs0rVBMRQPd4t8VCiEY,NLB Banka ATM,,,ATM,,"Ars Impeks, Blagoj Gjorev br.1, Veles 1400, North Macedonia","PQ8F+VW Veles, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZkTcPVl8CCm4d_RaRqiZfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=194.34914&pitch=0&thumbfov=100,true,41.71718749999998,21.77481250000001,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:03:22.556Z
https://www.google.com/maps/place/NLB+Banka+%D0%90%D0%A2%D0%9C/data=!4m7!3m6!1s0x135414355a192361:0xa3fd8acf631095a4!8m2!3d41.9922562!4d21.4267645!16s%2Fg%2F11hbc0lx3_!19sChIJYSMZWjUUVBMRpJUQY8-K_aM,NLB Banka АТМ,,,ATM,,"Mito Hadzivasilev Jasmin b.b., Ramstore Mall, Skopje 1000, North Macedonia","XCRG+WP Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VsUQ8zO9CmmpYH3WVEDiqw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=190.219&pitch=0&thumbfov=100,true,41.99231249999998,21.426812499999997,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:03:27.056Z
https://www.google.com/maps/place/NLB+Banka+%D0%90%D0%A2%D0%9C/data=!4m7!3m6!1s0x13541436d1e61ffd:0x87fecf9d3bb03665!8m2!3d41.9897194!4d21.4193691!16s%2Fg%2F11f3jtgzn3!19sChIJ_R_m0TYUVBMRZTawO53P_oc,NLB Banka АТМ,1.0,,ATM,,"Apteka Marija, Vodnjanska br. 36, sproti klinicki centar Vodnjanska, Skopje 1000, North Macedonia","XCQ9+VP Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XWpFJOfNz0U8Qcf_Ohanhw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=340.64404&pitch=0&thumbfov=100,true,41.98968749999999,21.419312500000004,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:03:31.353Z
"https://www.google.com/maps/place/NLB+Banka+%D0%90%D0%A2%D0%9C/@42.1358821,21.7195489,17z/data=!3m1!4b1!4m6!3m5!1s0x13544e2c2ad5ef7f:0xf2d8d12778978f0a!8m2!3d42.1358359!4d21.7195441!16s%2Fg%2F11f3jt56nz",NLB Banka АТМ,5.0,,ATM,,"Marshal Tito b.b., Kumanovo 1300, North Macedonia","4PP9+9R Kumanovo, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,,true,42.1359375,21.71956250000001,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:03:38.941Z
https://www.google.com/maps/place/NLB+Banka+ATM/data=!4m7!3m6!1s0x1354158ccfeb1651:0x3c163b2874783ae1!8m2!3d41.9852109!4d21.467174!16s%2Fg%2F11g02sr4w8!19sChIJURbrz4wVVBMR4Tp4dCg7Fjw,NLB Banka ATM,4.0,,ATM,,"Belasica br. 2, Tobacco Prc, Skopje 1000, North Macedonia","XFP8+3V Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SXPlKg_jMllkRQ0kVm7IJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.211174&pitch=0&thumbfov=100,true,41.98518749999998,21.46718749999998,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:03:43.235Z
https://www.google.com/maps/place/NLB+Banka/data=!4m7!3m6!1s0x1356240d6edc94e9:0xf7e939dfaef49160!8m2!3d41.1389455!4d22.5033741!16s%2Fg%2F11f3j7qcnh!19sChIJ6ZTcbg0kVhMRYJH0rt856fc,NLB Banka,5.0,,Bank,,"Dimitar Vlahov Nr. 7, Gevgelija 1480, North Macedonia","4GQ3+H8 Gevgelija, North Macedonia",http://www.nlb.mk/,+389 34 215 441,Closed,8a.m.–4p.m.,8a.m.–4p.m.,8a.m.–4p.m.,8a.m.–4p.m.,8a.m.–4p.m.,Closed,Closed today,https://lh5.googleusercontent.com/p/AF1QipNsYudHte5Qv-GA5uQ7K6Lhc5L78OvL3YZrgbwW=w408-h306-k-no,true,41.13893749999998,22.503312500000007,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:03:48.225Z
"https://www.google.com/maps/place/NLB+Banka+%D0%90%D0%A2%D0%9C/@41.437966,22.6375289,17z/data=!3m1!4b1!4m6!3m5!1s0x14a9fe118a863b79:0x511f738c3875d714!8m2!3d41.437966!4d22.6375289!16s%2Fg%2F11f3jtj70m",NLB Banka АТМ,3.0,,ATM,,"Blagoj Mucheto br.8, Strumica, North Macedonia","CJQQ+52 Strumica, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,,true,41.43793749999999,22.637562499999987,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:03:59.652Z
